NUTS,perc,urt,class
PT16J,-10.2,3,9
PT170,0.2,1,1
PT181,-6.3,3,9
PT184,-8.5,3,9
PT185,-5.6,3,9
PT186,-10.6,3,9
PT187,-7.2,3,9
PT200,-0.5,2,5
PT300,-2.9,1,2
RO111,-2.9,3,8
RO112,-0.3,3,8
RO113,-1.5,2,5
RO114,-2.1,3,8
RO115,-2.7,3,8
RO116,-2.9,3,8
RO121,-4.3,3,9
RO122,-0.2,2,5
RO123,-2.1,3,8
RO124,-2.0,3,8
RO125,-2.8,3,8
RO126,-0.8,2,5
RO211,-3.9,3,8
RO212,-5.2,3,9
RO213,1.4,2,4
RO214,-5.4,3,9
RO215,0.2,3,7
RO216,-2.1,3,8
RO221,-8.5,2,6
RO222,-7.6,3,9
RO223,-1.8,2,5
RO224,-4.0,2,5
RO225,-7.0,3,9
RO226,-4.9,3,9
RO311,-4.1,3,9
RO312,-6.0,3,9
RO313,-4.6,3,9
RO314,-7.6,3,9
RO315,-4.9,3,9
RO316,-6.0,2,6
RO317,-11.0,3,9
RO321,-0.6,1,2
RO322,1.3,1,1
RO411,-5.4,2,6
RO412,-5.3,3,9
RO413,-8.0,3,9
RO414,-7.9,3,9
RO415,-2.9,3,8
RO421,-4.7,2,6
RO422,-7.0,3,9
RO423,-6.6,2,6
RO424,-0.6,2,5
SI031,-4.3,3,9
SI032,-2.4,3,8
SI033,-1.1,3,8
SI034,-0.7,3,8
SI035,-2.0,3,8
SI036,-1.5,3,8
SI037,0.4,3,7
SI038,-1.5,3,8
SI041,1.8,2,4
SI042,0.6,2,4
SI043,-1.9,3,8
SI044,-1.1,2,5
SK010,3.3,1,1
SK021,-0.6,3,8
SK022,-1.6,2,5
SK023,-2.6,2,5
SK031,0.8,2,4
SK032,-1.6,3,8
SK041,3.3,3,7
SK042,1.7,2,4
FI193,-1.8,3,8
FI194,-2.3,3,8
FI195,0.3,3,7
FI196,-4.7,3,9
FI197,-0.2,2,5
FI1B1,2.6,1,1
FI1C1,-1.6,2,5
FI1C2,-3.1,2,5
FI1C3,-3.4,2,5
FI1C4,-6.1,2,6
FI1C5,-5.9,2,6
FI1D1,-8.1,3,9
FI1D2,-3.5,3,8
FI1D3,-4.7,3,9
FI1D5,1.0,3,7
FI1D7,-3.5,3,8
FI1D8,-6.2,3,9
FI1D9,2.5,3,7
FI200,0.1,3,7
SE110,5.5,1,1
SE121,3.7,2,4
SE122,0.7,2,4
SE123,1.6,2,4
SE124,1.2,2,4
SE125,0.9,2,4
SE211,2.1,2,4
SE212,1.9,3,7
SE213,-1.0,3,8
SE214,-2.1,3,8
SE221,-1.0,2,5
SE224,2.7,2,4
SE231,1.5,2,4
SE232,2.5,1,1
SE311,-1.1,2,5
SE312,-0.5,3,8
SE313,-1.1,2,5
SE321,-1.8,2,5
SE322,-0.7,3,8
SE331,1.1,2,4
SE332,-1.8,2,5
IS001,6.4,1,1
IS002,4.5,3,7
LI000,2.2,1,1
NO020,-2.0,3,8
NO060,2.9,2,4
NO071,0.0,3,7
NO074,1.8,3,7
NO081,8.0,1,1
NO082,2.4,2,4
NO091,0.1,2,4
NO092,2.5,2,4
NO0A1,5.7,2,4
NO0A2,3.6,2,4
NO0A3,1.6,3,7
NO0B1,,3,
NO0B2,,3,
CH011,3.6,2,4
CH012,1.3,2,4
CH013,3.7,1,1
CH021,0.4,2,4
CH022,4.2,2,4
CH023,0.6,1,1
CH024,0.4,2,4
CH025,-0.2,3,8
CH031,-0.2,1,2
CH032,0.2,1,1
CH033,3.0,1,1
CH040,3.7,1,1
CH051,0.4,2,4
CH052,-0.4,2,5
CH053,1.2,2,4
CH054,2.4,2,4
CH055,2.5,2,4
CH056,-0.1,3,8
CH057,3.0,2,4
CH061,3.0,2,4
CH062,0.0,2,4
CH063,2.6,2,4
CH064,2.4,2,4
CH065,2.1,2,4
CH066,4.1,1,1
CH070,-1.8,1,2
ME000,1.1,2,4
MK001,-1.9,2,5
MK002,-3.5,1,2
MK003,-0.6,2,5
MK004,-1.1,2,5
MK005,-4.6,2,6
MK006,2.1,1,1
MK007,-0.1,1,2
MK008,2.8,1,1
AL011,5.9,3,7
AL012,3.8,2,4
AL013,6.2,3,7
AL014,3.0,3,7
AL015,0.3,2,4
AL021,2.8,3,7
AL022,4.5,1,1
AL031,0.3,3,7
AL032,1.1,3,7
AL033,-3.6,3,8
AL034,-1.6,3,8
AL035,-0.8,2,5
TR100,13.0,1,1
TR211,10.6,2,4
TR212,1.3,2,4
TR213,2.2,2,4
TR221,1.9,2,4
TR222,2.1,2,4
TR310,7.2,1,1
TR321,6.1,2,4
TR322,7.7,2,4
TR323,6.8,2,4
TR331,7.2,2,4
TR332,8.7,2,4
TR333,3.5,2,4
TR334,5.7,2,4
TR411,10.3,1,1
TR412,5.5,2,4
TR413,5.9,2,4
TR421,14.0,1,1
TR422,10.0,1,1
TR423,8.9,1,1
TR424,4.8,2,4
TR425,7.4,1,1
TR510,10.5,1,1
TR521,12.5,2,4
TR522,10.3,2,4
TR611,11.3,1,1
TR612,5.4,2,4
TR613,3.3,2,4
TR621,13.6,1,1
TR622,11.6,1,1
TR631,16.5,1,1
TR632,16.4,2,4
TR633,14.1,1,1
TR711,5.8,1,1
TR712,13.3,2,4
TR713,11.1,2,4
TR714,8.0,2,4
TR715,6.7,2,4
TR721,12.2,1,1
TR722,8.1,2,4
TR723,6.8,2,4
TR811,3.7,1,1
TR812,3.3,2,4
TR813,2.5,2,4
TR821,0.1,2,4
TR822,3.4,3,7
TR823,1.1,2,4
TR831,7.2,2,4
TR832,4.9,2,4
TR833,4.8,2,4
TR834,4.2,2,4
TR901,7.6,1,1
TR902,5.4,2,4
TR903,2.0,2,4
TR904,6.2,2,4
TR905,3.4,3,7
TR906,5.9,3,7
TRA11,15.5,2,4
TRA12,7.7,2,4
TRA13,9.1,3,7
TRA21,27.6,2,4
TRA22,16.5,2,4
TRA23,20.6,2,4
TRA24,7.8,2,4
TRB11,10.7,2,4
TRB12,10.7,2,4
TRB13,18.6,3,7
TRB14,5.7,3,7
TRB21,26.1,2,4
TRB22,26.7,2,4
TRB23,25.3,2,4
TRB24,19.6,2,4
TRC11,22.3,1,1
TRC12,19.3,2,4
TRC13,17.8,2,4
TRC21,33.6,2,4
TRC22,25.4,2,4
TRC31,25.7,2,4
TRC32,24.8,2,4
TRC33,28.5,2,4
TRC34,25.5,2,4
